,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,published_at,insider_interview,url,employer,snippet,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,lng,lati,Density,published_at_date,OblastiRF,lngi,Count_word
1125,77972846,0,Персональный водитель,,0,0,Москва,100000.0,1,"{'city': 'Москва', 'street': 'Бережковская набережная', 'building': '38с1', 'lat': 55.732164, 'lng': 37.545617, 'description': None, 'raw': 'Москва, Бережковская набережная, 38с1', 'metro': {'station_name': 'Киевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.47', 'line_id': '3', 'lat': 55.743117, 'lng': 37.564132}, 'metro_stations': [{'station_name': 'Киевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.47', 'line_id': '3', 'lat': 55.743117, 'lng': 37.564132}, {'station_name': 'Киевская', 'line_name': 'Филевская', 'station_id': '4.48', 'line_id': '4', 'lat': 55.743168, 'lng': 37.565425}, {'station_name': 'Студенческая', 'line_name': 'Филевская', 'station_id': '4.136', 'line_id': '4', 'lat': 55.738761, 'lng': 37.54842}], 'id': '11416187'}",2023-03-19T13:05:25+0300,,https://api.hh.ru/vacancies/77972846?host=hh.ru,ДеФакто,"Опыт вождения от 10 лет. Наличие водительского удостоверения категории ""В"". Опыт работы персональным водителем не менее 6-ти лет. ",,,,0,Водитель,0,37.545617,55.732164,11514330.0,2023-03-19,Москва,37.545617,18
1126,78087791,0,Модератор чатов YouTube/Twich,,0,0,Москва,82500.0,1,0,2023-03-15T13:27:49+0300,,https://api.hh.ru/vacancies/78087791?host=hh.ru,ПРОФЭКСПЕРТИЗА,"Дружелюбность. Опыт работы необязателен, но будет большим плюсом.",,,,0,"Оператор call-центра, специалист контактного центра",0,,,11514330.0,2023-03-15,Москва,0.0,8
1127,78145467,0,Персональный водитель руководителя,,0,1,Москва,90000.0,1,"{'city': 'Ростов-на-Дону', 'street': 'Нахичевань, улица 40-я Линия', 'building': '5/64', 'lat': 47.235191, 'lng': 39.774329, 'description': None, 'raw': 'Ростов-на-Дону, Нахичевань, улица 40-я Линия, 5/64', 'metro': None, 'metro_stations': [], 'id': '4364154'}",2023-03-19T15:22:14+0300,,https://api.hh.ru/vacancies/78145467?host=hh.ru,Ростоборонпроект,"Наличие водительских прав кат.""В"". Отличное знание г.Москвы. Не агрессивное вождение автомобилем. Готовность к ненормированному рабочему дню. Ответственность, пунктуальность, аккуратность...",,,,0,Водитель,1,39.774329,47.235191,11514330.0,2023-03-19,Москва,39.774329,19
1128,78220366,0,Бухгалтер на первичную документацию,,0,0,Москва,30000.0,1,0,2023-03-18T09:20:41+0300,,https://api.hh.ru/vacancies/78220366?host=hh.ru,АйПиТелефон,"Образование среднее-специальное. Опыт работы в 1С, либо законченный курс программе 1С. Опыт работы с первичной документацией , подготовкой...",,,,1,Бухгалтер,0,,,11514330.0,2023-03-18,Москва,0.0,18
1129,78224296,0,Помощник в отдел вкусняшек,,0,0,Воткинск,80000.0,1,0,2023-03-18T10:56:49+0300,,https://api.hh.ru/vacancies/78224296?host=hh.ru,Бондарева Анастасия,"Не конфликтность. Опыт продаж будет преимуществом, но также рассматриваем без опыта.",,,,0,Другое,0,,,100034.0,2023-03-18,Удмуртия,0.0,11
1130,78243080,0,Кассир в ресторан LOONA,,0,0,Москва,53000.0,1,"{'city': 'Москва', 'street': 'Тверской бульвар', 'building': '24с1', 'lat': 55.762277, 'lng': 37.603765, 'description': None, 'raw': 'Москва, Тверской бульвар, 24с1', 'metro': None, 'metro_stations': [], 'id': '11042187'}",2023-03-20T00:20:50+0300,,https://api.hh.ru/vacancies/78243080?host=hh.ru,LoonA (ООО Ракета),"Опыт работы с кассовой системой R-keeper. Аккуратность, внимательность.",,,,0,Кассир-операционист,0,37.603765,55.762277,11514330.0,2023-03-20,Москва,37.603765,8
1131,78314830,0,Руководитель юридического отдела,,0,0,Москва,,1,0,2023-03-20T23:38:00+0300,,https://api.hh.ru/vacancies/78314830?host=hh.ru,AliZaim,"Уверенные знания НПА в сфере микрофинансовой деятельности, а также нормативных документов ЦБ РФ. Понимать как и уметь управлять процессами и...",,,,0,Юрист,0,,,11514330.0,2023-03-20,Москва,0.0,20
1132,78330999,0,Главный бухгалтер,,0,0,Москва,,1,"{'city': 'Москва', 'street': 'Мясницкая улица', 'building': '38с1', 'lat': 55.766142, 'lng': 37.640138, 'description': None, 'raw': 'Москва, Мясницкая улица, 38с1', 'metro': {'station_name': 'Чистые пруды', 'line_name': 'Сокольническая', 'station_id': '1.143', 'line_id': '1', 'lat': 55.76499, 'lng': 37.638293}, 'metro_stations': [{'station_name': 'Чистые пруды', 'line_name': 'Сокольническая', 'station_id': '1.143', 'line_id': '1', 'lat': 55.76499, 'lng': 37.638293}], 'id': '12752390'}",2023-03-21T09:35:52+0300,,https://api.hh.ru/vacancies/78330999?host=hh.ru,Завод точного машиностроения ИННОМАШ,Высшее профессиональное образование. Опыт работы главным бухгалтером от 5 лет на аналогичном производстве. Опыт ведения бухгалтерии на производстве обязателен!!!,,,,0,Бухгалтер,0,37.640138,55.766142,11514330.0,2023-03-21,Москва,37.640138,19
1133,78336052,0,Бухгалтер-калькулятор,,0,0,Москва,82500.0,1,"{'city': 'Москва', 'street': 'проспект Андропова', 'building': '22', 'lat': 55.682651, 'lng': 37.661913, 'description': None, 'raw': 'Москва, проспект Андропова, 22', 'metro': None, 'metro_stations': [], 'id': '3943370'}",2023-03-21T10:27:26+0300,,https://api.hh.ru/vacancies/78336052?host=hh.ru,Гаунов Мурат Арсенович,"релевантный опыт работы бухгалтером-калькулятором в сфере общественного питания. - отличное знание прикладных программ (storehouse rkeeper, 1С). - уверенный пользователь ПК. - ",,,,0,Бухгалтер,0,37.661913,55.682651,11514330.0,2023-03-21,Москва,37.661913,21
1134,78373230,0,Менеджер по рекламным материалам,,0,0,Москва,,1,"{'city': 'Москва', 'street': 'Кожевническая улица', 'building': '14с5', 'lat': 55.72815, 'lng': 37.646229, 'description': None, 'raw': 'Москва, Кожевническая улица, 14с5', 'metro': {'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, 'metro_stations': [{'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, {'station_name': 'Павелецкая', 'line_name': 'Кольцевая', 'station_id': '5.102', 'line_id': '5', 'lat': 55.731414, 'lng': 37.636294}], 'id': '12847348'}",2023-03-21T17:38:48+0300,,https://api.hh.ru/vacancies/78373230?host=hh.ru,МОСКОВСКИЙ АВТОМОБИЛЬНЫЙ ЗАВОД МОСКВИЧ,Образование – высшее (предпочтительно маркетинговое/ связи с общественностью/ экономическое). Опыт работы в области маркетинга от 3 лет. Знание английского языка не...,,,,0,"Менеджер по маркетингу, интернет-маркетолог",0,37.646229,55.72815,11514330.0,2023-03-21,Москва,37.646229,21
1135,78186229,0,Начальник административно-хозяйственного отдела,,0,0,Санкт-Петербург,90000.0,1,"{'city': 'Санкт-Петербург', 'street': 'Старо-Петергофский проспект', 'building': '9АЖ', 'lat': 59.914394, 'lng': 30.276567, 'description': None, 'raw': 'Санкт-Петербург, Старо-Петергофский проспект, 9АЖ', 'metro': None, 'metro_stations': [], 'id': '3055134'}",2023-03-17T14:18:52+0300,,https://api.hh.ru/vacancies/78186229?host=hh.ru,Техносфера,Высшее профессиональное образование. Опыт практической работы по направлению не менее 5 лет. Опыт работы руководителем не менее 3 лет. ,,,,0,Менеджер/руководитель АХО,0,30.276567,59.914394,4848742.0,2023-03-17,Санкт-Петербург,30.276567,19
